member_id,first_name,last_name,dob,gender,email,phone,street,city,state,zip,fpl_ratio,hios_id,plan_network_access_type,plan_metal,age_group,region,enrollment_length_continuous,clinical_segment,general_agency_name,broker_name,sa_contracting_entity_name,call_count,app_login_count,web_login_count,new_member_in_period,member_used_app,member_had_web_login,member_visited_new_provider_ind,high_cost_member,mutually_exclusive_hcc_condition,geographic_reporting,wisconsin_area_deprivation_index,ra_mm,year
MBR2022000089,Monica,Smith,1965-11-02,F,zwilson@example.com,001-690-782-4090,674 Lopez Square Apt. 698,Port Zoefort,KS,51215,2.28,6413186671,EPO,Gold,55-64,Midwest,6,Maternity,Premier Agency,,,0,0,0,0,0,0,1,1,,Midwest,2,0.99,2022
MBR2022000090,Billy,Burns,2009-05-04,F,franciscoschultz@example.com,(299)521-7127,0659 Edwards Gateway,Nguyenhaven,DC,10809,3.57,8705735872,EPO,Gold,<18,South,3,Maternity,Wellness Group,HealthLink Brokers,Strategic Alliance B,0,0,0,1,0,0,1,0,Diabetes,South,5,0.345,2022
MBR2022000091,Angela,Norman,1956-01-07,M,jennifer28@example.com,+1-866-472-9572x243,28113 Gregory Meadow Apt. 444,South Maryburgh,PW,61645,2.15,8805254824,EPO,Gold,65+,South,6,Maternity,,Value Health Brokers,Strategic Alliance C,0,3,0,1,1,0,1,0,,South,7,0.72,2022
MBR2022000092,Gregory,Chapman,2019-12-14,M,wrightbrenda@example.com,496-665-7246x19688,91038 Rachel Square Apt. 939,Hopkinsshire,UT,63187,1.15,5609548518,HMO,Gold,<18,West,10,Chronic,Care Partners,,Strategic Alliance A,0,0,1,1,0,1,0,0,COPD,West,3,1.342,2022
MBR2022000093,Becky,Webb,1989-04-20,M,wallchristine@example.org,958-386-8306x178,9972 Allen Neck,South Matthew,SC,12060,0.98,7411445914,POS,Platinum,26-34,South,1,Behavioral,Care Partners,HealthLink Brokers,Strategic Alliance B,3,0,0,1,0,0,1,0,COPD,South,2,0.125,2022
MBR2022000094,Douglas,Ray,1961-09-14,F,cameronodonnell@example.com,8224683696,685 Sheppard Orchard,East John,ND,58203,0.69,3309019311,EPO,Platinum,55-64,Midwest,1,Chronic,Health Advantage,HealthLink Brokers,,0,1,0,1,1,0,1,0,,Midwest,7,0.128,2022
MBR2022000095,Kimberly,Castro,1996-09-28,M,fisherrenee@example.net,758-554-7759x22705,5238 Dalton Rapids Suite 290,East Paultown,IL,08595,0.75,9990071813,PPO,Silver,26-34,Midwest,11,Healthy,Health Advantage,Prime Advisors,Strategic Alliance A,1,0,0,1,0,0,1,0,,Midwest,1,0.917,2022
MBR2022000096,Kathleen,Kemp,1988-11-14,F,gfreeman@example.org,(846)338-4318x77074,62850 Thomas Rue Apt. 252,West Pamela,VT,98668,2.89,6323985325,HMO,Platinum,26-34,Northeast,1,Complex,,Value Health Brokers,Strategic Alliance C,0,2,0,1,1,0,1,0,CHF,Northeast,10,0.172,2022
MBR2022000097,Carlos,Vasquez,1935-03-29,F,ahorn@example.com,277.976.0061x00281,0034 Julie Mountains Suite 438,Port Robin,NC,61924,1.53,6122265285,PPO,Bronze,65+,South,3,Behavioral,Care Partners,Value Health Brokers,,0,5,0,0,1,0,0,0,CKD,South,7,0.448,2022
MBR2022000098,Angela,Gutierrez,1953-03-27,M,zle@example.net,654-578-1879,887 Timothy Plaza Suite 816,New Tammyhaven,FM,89138,2.21,3091796291,HMO,Gold,65+,South,7,Behavioral,Wellness Group,Prime Advisors,Strategic Alliance A,4,4,4,0,1,1,1,0,Asthma,South,4,1.046,2022
MBR2022000099,Robert,Woodard,1993-11-13,F,james05@example.net,564.755.2497x206,67125 Barrera Neck Suite 641,Meyerton,TX,71229,0.65,2265084514,HMO,Bronze,26-34,South,1,Behavioral,Premier Agency,HealthLink Brokers,Strategic Alliance C,0,4,4,0,1,1,0,0,Asthma,South,3,0.125,2022
MBR2022000100,Sonia,Smith,2022-03-05,F,joseph45@example.net,001-855-748-9367x13829,5935 Destiny Spring,Kellimouth,SD,52534,2.62,7948297619,EPO,Gold,<18,Midwest,1,Complex,Health Advantage,Acme Brokerage,,0,4,0,1,1,0,1,0,CKD,Midwest,5,0.172,2022
MBR2022000101,Sharon,Gibson,1947-01-21,F,vhartman@example.net,001-410-442-3783x14206,210 Karina Motorway,Whitetown,OR,84556,0.91,9403878126,EPO,Gold,65+,West,6,Maternity,Wellness Group,Value Health Brokers,Strategic Alliance B,0,0,2,0,0,1,1,0,CHF,West,9,0.828,2022
MBR2022000102,Vanessa,Fields,1967-07-29,F,hendricksjoshua@example.com,+1-866-789-6651,1170 Rose Track Suite 286,West Jenniferhaven,AR,96700,2.65,5703275626,EPO,Platinum,55-64,South,11,Behavioral,Premier Agency,,,0,0,0,1,0,0,0,0,CHF,South,4,1.37,2022
MBR2022000103,Micheal,Anderson,1937-04-21,M,pinedacharles@example.com,(499)731-0061x4352,42506 Rogers Groves,North Jaredfurt,MP,35429,1.4,7642824364,HMO,Platinum,65+,West,2,Complex,Health Advantage,Acme Brokerage,Strategic Alliance B,0,0,0,1,0,0,0,0,COPD,West,6,0.414,2022
MBR2022000104,Michael,Brown,1964-10-22,F,zjarvis@example.com,(814)608-6954,248 Smith Common,Brucestad,NH,44521,1.64,1406732642,PPO,Silver,55-64,Northeast,10,Complex,Wellness Group,Prime Advisors,Strategic Alliance A,3,4,0,0,1,0,1,0,CHF,Northeast,2,1.898,2022
MBR2022000105,Carolyn,Schmitt,1974-08-20,M,dillon11@example.org,(369)867-8692,017 Carter Inlet,New Nicole,SD,49225,1.79,2383310460,PPO,Silver,45-54,Midwest,10,Behavioral,,Value Health Brokers,Strategic Alliance C,5,3,0,1,1,0,1,0,CKD,Midwest,2,1.246,2022
MBR2022000106,Carol,Smith,1984-09-04,F,shannon49@example.org,402-760-4183x347,1604 Cynthia Cove,Stewartburgh,IL,17344,3.73,9030658354,POS,Silver,35-44,Midwest,12,Healthy,Wellness Group,,Strategic Alliance A,0,3,2,1,1,1,1,0,CKD,Midwest,1,1.15,2022
MBR2022000107,Theresa,Young,2013-10-17,M,veronica16@example.net,001-792-495-4136,496 Jamie Garden,Robertburgh,OR,36231,1.03,9780850373,EPO,Platinum,<18,West,7,Chronic,,,,0,0,0,0,0,0,1,0,CHF,West,5,0.939,2022
MBR2022000108,Elizabeth,Powell,1949-04-27,M,santosdonna@example.org,648-994-3232,82454 Ritter Walks,Port Katie,VA,98116,2.3,6720044176,POS,Silver,65+,South,4,Behavioral,Wellness Group,Prime Advisors,Strategic Alliance C,0,0,0,1,0,0,0,0,,South,8,0.52,2022
MBR2022000109,Joanna,Davis,2010-01-26,M,brianna85@example.org,001-852-710-3814x110,27762 Davis Tunnel,Pamelachester,KS,25712,3.42,6027614021,POS,Silver,<18,Midwest,6,Healthy,,,Strategic Alliance C,0,3,5,1,1,1,0,0,COPD,Midwest,4,0.575,2022
MBR2022000110,Dennis,Fowler,1948-03-16,F,kristinrodriguez@example.org,+1-903-647-8987x99134,857 Barnes Stravenue Suite 377,Lake Donna,VA,51757,2.32,1428244212,EPO,Bronze,65+,South,1,Chronic,,Prime Advisors,Strategic Alliance B,3,0,1,0,0,1,0,0,CKD,South,2,0.161,2022
MBR2022000111,Johnny,Deleon,1984-09-04,M,matthewhall@example.net,239-289-1238x57407,3010 Friedman Pike,Flowersburgh,MN,13471,2.03,5372852985,HMO,Silver,35-44,Midwest,10,Chronic,,,Strategic Alliance A,0,1,3,0,1,1,0,0,Asthma,Midwest,2,1.342,2022
MBR2022000112,Alexandria,Rodgers,2019-12-27,F,lstanley@example.org,4496630100,51434 Nielsen Pass Apt. 081,Williamburgh,DC,49507,1.97,4350889610,POS,Silver,<18,South,1,Behavioral,Wellness Group,HealthLink Brokers,Strategic Alliance C,2,2,0,1,1,0,0,0,COPD,South,9,0.125,2022
MBR2022000113,Jennifer,Sanchez,1978-12-09,M,jacqueline39@example.net,936.605.2892,117 Miranda Club,Morganberg,CT,51104,0.65,8433961548,POS,Bronze,35-44,Northeast,12,Maternity,Health Advantage,Acme Brokerage,Strategic Alliance C,0,2,0,1,1,0,0,0,Asthma,Northeast,1,1.38,2022
MBR2022000114,Elizabeth,Weeks,1971-12-18,F,ebrandt@example.org,001-564-977-3526,479 Jordan Square Apt. 132,Port Angelchester,AS,54632,2.35,6187876863,EPO,Bronze,45-54,Midwest,3,Chronic,Wellness Group,,,0,0,1,1,0,1,0,0,COPD,Midwest,7,0.402,2022
MBR2022000115,Michael,Williams,2000-11-30,F,yortega@example.com,230-395-9155x92910,522 Pamela Springs,Thomasview,NM,99537,1.52,9289637256,PPO,Silver,18-25,West,9,Chronic,Care Partners,,Strategic Alliance A,0,0,2,0,0,1,0,0,Diabetes,West,10,1.208,2022
MBR2022000116,Valerie,Sanford,1998-08-06,M,alove@example.org,(575)263-7889,75925 Morales Causeway Suite 236,Ellisonhaven,SD,01921,1.42,5921914214,EPO,Gold,18-25,Midwest,12,Maternity,Premier Agency,Prime Advisors,Strategic Alliance C,0,4,1,1,1,1,1,0,COPD,Midwest,8,1.38,2022
MBR2022000117,Brooke,Calhoun,2015-09-20,M,scott42@example.net,(396)793-8225x5304,2532 Hill Coves,Port Alisonburgh,WY,03285,3.25,6108416219,PPO,Silver,<18,West,2,Maternity,Care Partners,Value Health Brokers,Strategic Alliance C,0,0,0,1,0,0,1,0,Asthma,West,7,0.23,2022
MBR2022000118,Toni,Herrera,1948-11-15,F,randydavis@example.com,246-850-0130x0171,82017 Williams Divide,South Taylor,NY,56566,3.76,6669598260,POS,Silver,65+,Northeast,2,Healthy,,HealthLink Brokers,Strategic Alliance C,3,1,1,0,1,1,1,0,CKD,Northeast,4,0.23,2022
MBR2022000119,Julia,Odonnell,2000-01-27,M,stevenfoster@example.net,001-248-417-8249x479,1783 Laura Field,Jenniferbury,KY,44604,1.3,3266280227,POS,Platinum,18-25,South,10,Healthy,,Prime Advisors,Strategic Alliance C,0,3,3,1,1,1,1,0,CHF,South,1,0.958,2022
MBR2022000120,Eileen,Snyder,1946-06-25,M,thompsonsteve@example.org,640.436.0077,56780 Gomez Field Apt. 725,Jennaport,AL,90864,2.88,4587367011,EPO,Bronze,65+,South,6,Behavioral,Care Partners,Acme Brokerage,Strategic Alliance C,1,0,0,0,0,0,1,0,CHF,South,2,0.897,2022
MBR2022000121,Catherine,Garcia,2000-04-15,M,michelle91@example.org,001-537-410-3074,4123 Rhonda Gateway Apt. 100,East Danielton,FM,75493,3.73,3838990060,EPO,Platinum,18-25,West,3,Complex,Wellness Group,Value Health Brokers,Strategic Alliance B,0,2,0,0,1,0,0,0,Diabetes,West,10,0.517,2022
MBR2022000122,James,Porter,1965-04-01,M,zelliott@example.net,001-382-291-4112x819,371 Tina Forest,Lake Garyview,VI,19160,3.96,3349977282,PPO,Gold,55-64,West,7,Complex,,,Strategic Alliance B,3,1,0,1,1,0,1,0,Asthma,West,9,1.328,2022
MBR2022000123,Evan,Garcia,1968-12-06,F,alexander94@example.org,786.677.7092,665 Walsh Tunnel Suite 701,West Jennifer,MS,24505,1.66,1639147689,EPO,Bronze,45-54,South,3,Maternity,,Prime Advisors,Strategic Alliance C,0,0,0,1,0,0,0,0,CHF,South,5,0.345,2022
MBR2022000124,Latasha,Rios,1940-06-11,F,meghan18@example.org,001-545-926-4148x75364,18505 Frank Parkways Suite 683,Dawnchester,VT,74645,2.83,7711531995,EPO,Platinum,65+,Northeast,8,Healthy,Premier Agency,HealthLink Brokers,Strategic Alliance A,0,0,0,0,0,0,1,0,CHF,Northeast,2,0.92,2022
MBR2022000125,Melissa,Pham,1967-11-30,M,icruz@example.net,(880)376-5412x344,3917 Denise View,North Tracyshire,KY,46126,0.68,1226062673,POS,Silver,55-64,South,6,Complex,Premier Agency,Acme Brokerage,,0,0,10,0,0,1,0,0,COPD,South,1,1.035,2022
MBR2022000126,James,Griffin,1947-08-03,M,victoria13@example.org,+1-818-918-7624x1014,431 Miller Terrace Suite 013,Gonzaleshaven,PW,43984,3.69,6925524928,POS,Silver,65+,South,9,Maternity,,Acme Brokerage,Strategic Alliance A,0,5,3,1,1,1,0,1,Asthma,South,4,1.863,2022
MBR2022000127,Danielle,Allison,1991-03-08,M,lmiller@example.com,+1-653-804-8638x7382,350 Kimberly Mills Suite 653,Stephaniebury,UT,29091,3.84,3583364295,EPO,Silver,26-34,West,11,Behavioral,Premier Agency,,Strategic Alliance B,2,5,0,0,1,0,0,0,Diabetes,West,9,1.37,2022
MBR2022000128,Joyce,Adams,1952-03-02,F,fsmith@example.net,001-394-577-3161x4592,77796 Ashley Land,Kennethmouth,OK,14517,2.1,2838693879,HMO,Platinum,65+,South,12,Chronic,Health Advantage,,Strategic Alliance C,0,2,4,1,1,1,0,0,COPD,South,1,1.932,2022
MBR2022000129,Robin,Flynn,1968-03-07,M,rojasjose@example.net,001-807-681-2919x1330,7390 Lori Tunnel Apt. 692,Cynthiaborough,CA,98786,2.55,2243555661,PPO,Bronze,45-54,West,12,Chronic,Health Advantage,,Strategic Alliance B,1,5,0,0,1,0,0,0,,West,3,1.4,2022
MBR2022000130,Robert,Buckley,1950-07-26,M,gomeztracy@example.org,(546)584-8237x0865,8764 Grant Knoll Suite 261,Brewerbury,MN,38630,1.63,8781063844,HMO,Gold,65+,Midwest,12,Chronic,Wellness Group,HealthLink Brokers,,0,3,3,0,1,1,1,0,,Midwest,7,1.68,2022
MBR2022000131,Stephanie,Gallagher,1966-10-13,F,igriffin@example.org,001-579-926-2153x22672,9632 Stephen Ramp Suite 019,South Michellemouth,WI,97890,1.3,1136210529,POS,Gold,55-64,Midwest,12,Chronic,Health Advantage,Acme Brokerage,Strategic Alliance B,0,4,0,0,1,0,1,0,,Midwest,6,1.54,2022
MBR2022000132,John,Scott,1976-06-08,M,brandonshelton@example.com,314-815-8221x0436,63762 Chavez Extensions Suite 144,Clayshire,WA,26730,0.98,1438171045,HMO,Silver,45-54,West,6,Healthy,Care Partners,,Strategic Alliance A,0,0,1,1,0,1,1,0,Asthma,West,7,0.575,2022
MBR2022000133,Ashley,Hunt,1974-06-22,F,charlessmith@example.org,7658544113,13759 Michael Field Apt. 823,Edwardsview,AR,35027,3.24,7228329044,PPO,Gold,45-54,South,5,Chronic,,Acme Brokerage,,0,0,0,1,0,0,0,0,,South,4,0.583,2022
MBR2022000134,John,Gonzalez,2016-07-27,F,phowell@example.com,710.371.6836,10899 David Plaza Suite 334,Lake Bobby,AR,82529,1.87,8779797289,POS,Silver,<18,South,3,Chronic,Care Partners,Acme Brokerage,Strategic Alliance C,5,0,4,0,0,1,0,0,CKD,South,9,0.402,2022
MBR2022000135,Alex,Guzman,1979-12-27,F,erin57@example.org,733-712-3389,0146 Ashley Wall Suite 362,South Steven,NM,90740,3.22,8492446431,HMO,Platinum,35-44,West,10,Healthy,Health Advantage,HealthLink Brokers,,1,10,0,0,1,0,0,0,COPD,West,6,0.958,2022
MBR2022000136,Joanne,Johnson,1944-11-08,F,charlesbrown@example.org,878.969.3112,8973 Calderon Estate,East Brandon,WY,31584,1.79,7771573586,PPO,Platinum,65+,West,4,Maternity,Health Advantage,,,0,0,0,0,0,0,1,0,,West,3,0.48,2022
MBR2022000137,William,Miller,1982-01-26,F,amyyoung@example.com,601-730-2845x5201,0282 Castillo Lodge,Jonesberg,PR,59071,2.97,8602941717,HMO,Silver,35-44,Northeast,5,Complex,Wellness Group,HealthLink Brokers,,0,0,0,0,0,0,0,0,COPD,Northeast,9,0.862,2022
MBR2022000138,Mark,Johnson,1961-08-12,M,danielle99@example.com,795-508-0737x99763,8522 Lee Expressway Suite 459,Lake Kimberly,WI,93464,1.81,2701880199,HMO,Platinum,55-64,Midwest,7,Maternity,Wellness Group,,Strategic Alliance C,0,0,1,0,0,1,0,0,CHF,Midwest,9,0.886,2022
MBR2022000139,Richard,Liu,1968-01-27,M,kristenlambert@example.com,334-756-5407,534 Dillon Junction,Taylormouth,MT,98958,1.94,4076610038,POS,Silver,45-54,West,11,Chronic,,Acme Brokerage,Strategic Alliance A,0,0,0,0,0,0,0,0,Asthma,West,6,1.476,2022
MBR2022000140,Samantha,Smith,1979-12-11,F,brittany49@example.com,946-371-9634,74521 Henderson Ports,Ralphburgh,MI,79963,0.65,1495784891,HMO,Platinum,35-44,Midwest,5,Behavioral,,,,0,0,0,0,0,0,0,0,Asthma,Midwest,2,0.623,2022
MBR2022000141,Emily,Odonnell,1956-12-17,F,lindsayvance@example.net,+1-691-308-5895x5478,223 Natalie Parkways,West Christopher,FM,31805,2.71,1928931753,EPO,Platinum,65+,Midwest,5,Behavioral,Premier Agency,Value Health Brokers,Strategic Alliance B,1,0,2,0,0,1,1,0,CKD,Midwest,8,0.747,2022
MBR2022000142,James,Palmer,1954-07-20,F,fmontgomery@example.com,(914)886-7488x9551,42386 John Plaza Suite 646,East Marissaton,ND,99767,1.53,9421972195,POS,Silver,65+,Midwest,7,Maternity,Care Partners,HealthLink Brokers,,0,0,0,1,0,0,0,0,,Midwest,2,0.84,2022
MBR2022000143,Linda,Williams,2000-03-16,F,danielortega@example.com,373.216.0529x101,87713 Patrick Forges,Lake Anitastad,ND,00608,2.06,1808584632,EPO,Platinum,18-25,Midwest,7,Behavioral,,HealthLink Brokers,Strategic Alliance A,3,2,0,0,1,0,1,0,COPD,Midwest,5,0.872,2022
MBR2022000144,Maureen,Perkins,1979-04-13,F,adamsjohn@example.net,813-314-9736x7620,6435 Rodriguez Courts Suite 713,South Brandimouth,GU,11811,0.57,9764179084,POS,Platinum,35-44,South,7,Behavioral,Care Partners,Prime Advisors,Strategic Alliance B,1,1,0,1,1,0,1,0,Asthma,South,2,0.872,2022
MBR2022000145,Lisa,Robinson,1947-10-25,M,gloria74@example.net,466-545-7796x6733,97772 Tyrone Mission Apt. 968,Jonesborough,ID,42658,1.64,7672042741,PPO,Silver,65+,West,3,Behavioral,,HealthLink Brokers,,2,2,0,0,1,0,0,0,Asthma,West,10,0.448,2022
MBR2022000146,William,Davidson,2007-07-01,F,william83@example.com,564.547.9642x0265,6890 Collins Way,Port Lauren,CO,60864,3.28,8914350044,EPO,Gold,<18,West,5,Chronic,Wellness Group,,,0,2,1,0,1,1,0,0,CHF,West,9,0.671,2022
MBR2022000147,Kari,Townsend,1993-10-14,M,milesnathan@example.net,+1-835-977-0364x55225,3019 Morrison Key,Fowlerfort,IA,48167,2.02,9474642549,HMO,Gold,26-34,Midwest,5,Maternity,Wellness Group,Prime Advisors,Strategic Alliance C,0,0,5,1,0,1,0,0,CKD,Midwest,6,0.575,2022
MBR2022000148,Traci,Smith,1935-02-18,M,taylorsabrina@example.com,001-990-527-8917x3289,7602 Koch Pike Suite 505,Lake Jennifer,OH,97502,0.81,2724549251,HMO,Silver,65+,Midwest,8,Chronic,Health Advantage,Acme Brokerage,Strategic Alliance C,0,1,0,1,1,0,1,0,Diabetes,Midwest,10,1.288,2022
MBR2022000149,Tina,Webb,1994-03-18,F,beardjoseph@example.org,6652182253,5851 William Hollow,Dunnton,PA,51382,3.45,8526468312,HMO,Bronze,26-34,Northeast,2,Maternity,Care Partners,Prime Advisors,Strategic Alliance A,2,0,0,0,0,0,0,0,Asthma,Northeast,5,0.23,2022
MBR2022000150,Rose,Weaver,1946-06-05,F,moorerichard@example.com,001-369-684-3400,1880 Harris Vista Apt. 988,South Samuelland,AZ,87137,2.3,8226962847,POS,Platinum,65+,West,1,Maternity,Care Partners,Prime Advisors,Strategic Alliance B,0,0,0,1,0,0,0,0,CHF,West,10,0.138,2022
MBR2022000151,Vanessa,Johnson,1961-01-09,F,osingh@example.net,001-310-206-4121x877,7402 Patricia Mall,East Jesus,WV,43166,3.55,3734486447,PPO,Bronze,55-64,South,8,Complex,Premier Agency,,,0,1,1,1,1,1,0,0,CHF,South,1,1.518,2022
MBR2022000152,Alexander,Gomez,1955-03-04,F,whiteheather@example.com,723-531-8732x212,27592 Stephanie Garden,Lake Sierraside,PR,75914,1.12,2761381041,EPO,Silver,65+,West,3,Healthy,Premier Agency,,,0,1,0,1,1,0,1,0,CHF,West,4,0.345,2022
MBR2022000153,Ricardo,Hebert,1958-09-27,M,jane03@example.org,478.794.0537x1410,185 Brent Vista Suite 840,Wilsonberg,OR,51456,3.84,6769132229,PPO,Silver,55-64,West,8,Healthy,Health Advantage,,Strategic Alliance B,1,0,2,1,0,1,1,0,CKD,West,2,0.843,2022
MBR2022000154,Anthony,Haynes,2020-01-29,F,keithcrawford@example.org,+1-336-633-7991x10149,774 Jason Ridges,Port William,MD,27765,2.66,1002997613,HMO,Bronze,<18,South,2,Chronic,,Prime Advisors,Strategic Alliance A,0,4,0,1,1,0,1,0,,South,3,0.233,2022
MBR2022000155,Eric,Boyd,1942-11-23,M,miguellee@example.net,719-555-9526x435,8451 Mendez Manor Suite 067,South Kayleeton,SD,67093,1.74,5371761423,POS,Platinum,65+,Midwest,11,Healthy,Care Partners,Value Health Brokers,Strategic Alliance B,0,4,4,1,1,1,0,0,CKD,Midwest,5,1.265,2022
MBR2022000156,Karen,Snow,2016-04-16,F,johnkim@example.com,(290)309-2570x566,61483 Sparks Harbors,West Jasonburgh,MA,93338,3.26,1575039530,POS,Bronze,<18,Northeast,10,Behavioral,Wellness Group,HealthLink Brokers,Strategic Alliance C,0,0,1,1,0,1,1,0,Diabetes,Northeast,3,1.246,2022
MBR2022000157,Hector,Morton,2007-04-22,F,fmiranda@example.net,341-215-9672x71640,266 Daniels Rapid,North Gregorybury,SC,67267,0.61,9901727941,EPO,Silver,<18,South,2,Healthy,Care Partners,,Strategic Alliance C,1,0,3,0,0,1,1,0,COPD,South,9,0.192,2022
MBR2022000158,Sylvia,Thompson,1941-03-17,F,nealnicholas@example.org,+1-888-338-1342,65688 Garcia Parkways Suite 475,Annafurt,MH,45576,1.55,4923863522,PPO,Bronze,65+,Midwest,8,Maternity,,Acme Brokerage,Strategic Alliance A,4,0,5,0,0,1,1,0,Asthma,Midwest,6,1.104,2022
MBR2022000159,Phillip,Montgomery,2003-12-24,F,jessica41@example.com,973.394.9646x23034,717 Moore Forks,Port Maryhaven,MI,56719,2.17,2806054399,EPO,Silver,18-25,Midwest,12,Behavioral,Premier Agency,HealthLink Brokers,Strategic Alliance A,0,0,0,0,0,0,0,0,,Midwest,7,1.3,2022
MBR2022000160,Sean,Smith,1952-07-18,F,joshuahughes@example.org,+1-291-472-8180x6171,43205 Joyce Terrace,Port Matthewshire,UT,26934,3.36,1514130897,POS,Gold,65+,West,3,Complex,,Acme Brokerage,,2,0,3,0,0,1,0,0,,West,7,0.54,2022
MBR2022000161,David,Whitaker,2010-01-01,M,vgarcia@example.net,987.481.4975x84496,0122 Lisa Track Apt. 723,West Scotttown,ME,77778,3.94,4049712896,PPO,Gold,<18,Northeast,10,Behavioral,Health Advantage,HealthLink Brokers,Strategic Alliance A,3,0,4,1,0,1,1,0,,Northeast,2,1.083,2022
MBR2022000162,Larry,Morris,1982-08-18,M,kimmark@example.org,(313)964-9131x62444,014 Bruce Crescent Apt. 772,Lake Angelafurt,UT,52864,2.6,4164127535,HMO,Bronze,35-44,West,3,Maternity,Premier Agency,,Strategic Alliance C,5,0,5,1,0,1,1,0,COPD,West,6,0.345,2022
MBR2022000163,Leslie,Galloway,1955-08-25,F,twilliams@example.com,466-612-3105,073 Steve Pass,Robertmouth,SC,04014,1.81,6070440844,HMO,Bronze,65+,South,11,Complex,Premier Agency,Prime Advisors,Strategic Alliance A,0,4,0,1,1,0,0,0,Diabetes,South,7,2.277,2022
MBR2022000164,Zachary,Myers,1945-07-23,F,alexanderkimberly@example.org,908.634.2652x583,93447 Bender Forks,Foxstad,MI,59263,1.6,6512753182,HMO,Silver,65+,Midwest,10,Chronic,Wellness Group,Prime Advisors,Strategic Alliance B,1,0,3,1,0,1,1,1,COPD,Midwest,9,2.415,2022
MBR2022000165,Shelby,Robinson,1992-04-29,F,twheeler@example.net,(747)230-0950,8407 Duffy Views Apt. 709,Fordville,MD,57060,1.94,7785384315,POS,Platinum,26-34,South,2,Behavioral,Premier Agency,Value Health Brokers,Strategic Alliance A,1,0,3,0,0,1,1,0,COPD,South,5,0.249,2022
MBR2022000166,Eric,Martin,1976-01-12,M,ephillips@example.org,(212)524-9465,90551 Torres Prairie Apt. 156,New Donald,FM,33989,2.27,3861242322,EPO,Bronze,45-54,Midwest,5,Maternity,,HealthLink Brokers,Strategic Alliance A,4,0,5,0,0,1,1,0,,Midwest,3,0.5,2022
MBR2022000167,Willie,Bell,1982-02-18,M,christine40@example.com,(528)460-2441x9674,7282 Munoz Rest,Lake Thomasview,AZ,89246,1.92,7534866819,PPO,Gold,35-44,West,1,Healthy,Care Partners,,Strategic Alliance C,0,0,3,0,0,1,1,0,Diabetes,West,6,0.096,2022
MBR2022000168,Jennifer,Jackson,2023-04-26,F,qcox@example.org,001-682-783-1631x7365,3282 Laura Hills Apt. 496,Hesshaven,KY,33613,2.93,5723847849,PPO,Gold,<18,South,7,Maternity,Premier Agency,Prime Advisors,Strategic Alliance C,4,1,0,0,1,0,1,0,,South,5,0.7,2022
MBR2022000169,Tonya,Richards,1997-04-25,O,gwhite@example.net,303-237-6664x744,831 Joseph Neck,Davidsonport,NM,75591,2.52,7952492473,HMO,Gold,18-25,West,8,Chronic,Premier Agency,HealthLink Brokers,,4,0,10,1,0,1,0,0,CKD,West,10,1.073,2022
MBR2022000170,Elizabeth,Williamson,2000-05-16,F,qpalmer@example.net,001-260-973-6996,43501 Lisa Forest,Lake Valerie,VI,78072,1.09,4989337638,POS,Platinum,18-25,Northeast,11,Maternity,Health Advantage,Acme Brokerage,Strategic Alliance C,0,0,3,1,0,1,1,0,CHF,Northeast,6,1.265,2022
MBR2022000171,Rhonda,Lewis,1981-12-28,F,qwoodard@example.net,001-795-456-8882x703,81289 Joseph Union Apt. 818,Lake Sandraburgh,AR,48367,3.07,5212024770,HMO,Bronze,35-44,South,9,Chronic,Premier Agency,HealthLink Brokers,Strategic Alliance A,0,0,1,1,0,1,1,0,Asthma,South,2,1.208,2022
MBR2022000172,Lisa,Caldwell,1963-03-29,F,cscott@example.com,001-315-910-7379x436,671 Stewart Underpass Suite 616,New Amandaville,ME,20973,3.82,4822635248,PPO,Platinum,55-64,Northeast,6,Maternity,Health Advantage,,Strategic Alliance C,0,0,3,0,0,1,0,0,,Northeast,5,0.66,2022
MBR2022000173,Cindy,Haney,1999-04-03,F,ramosjustin@example.net,+1-256-777-5043,344 Paul Tunnel Apt. 731,New Cherylmouth,MT,95575,3.85,6224057147,PPO,Bronze,18-25,West,6,Chronic,Premier Agency,Acme Brokerage,Strategic Alliance A,0,0,0,0,0,0,1,0,CHF,West,6,0.805,2022
